utc_time,pst_time,unix_time,temp,temp_flg,cond,cond_flg,sal,sal_flg,fluor,fluor_flg,otemp,otemp_flg,do2,do2_flg,ba,ba_flg,trans,trans_flg,osat,osat_flg,tide,ph,ph_flg,phrawv
2016-01-01T08:01:45Z,2016-01-01 00:01:45,1451635305,12.2907041920279,9,0.894599591846681,9,33.1732586717678,9,0.446514285714286,9,12.06,9,229.24,9,2.52181886998781,1,77.7103380212188,1,68.27,9,2.07,5.2775824,9,0.292
2016-01-01T08:06:44Z,2016-01-01 00:06:44,1451635604,12.3023223553819,9,0.894746286696338,9,33.1690268994455,9,0.452863492063492,9,12.07,9,229.52,9,2.57078480925312,1,77.330752149405,1,68.36,9,2.13,5.2788296,9,0.293
2016-01-01T08:11:45Z,2016-01-01 00:11:45,1451635905,12.3061946598838,1,0.894917459035027,1,33.1726666685651,1,0.452863492063492,1,12.07,1,230.29,1,2.56097242130827,1,77.4066693237678,1,68.6,1,2.2,5.2788296,3,0.293
2016-01-01T08:16:45Z,2016-01-01 00:16:45,1451636205,12.3046457630758,1,0.894868553917742,1,33.172018802591,1,0.452863492063492,1,12.07,1,231.14,1,2.53811422355261,1,77.5838093972809,1,68.85,1,2.26,5.2800768,3,0.294
2016-01-01T08:21:45Z,2016-01-01 00:21:45,1451636505,12.2938025522604,1,0.894648492364822,1,33.1725339869836,1,0.446514285714286,1,12.06,1,230.64,1,2.57405774602302,1,77.3054464246174,1,68.69,1,2.33,5.281324,3,0.295
2016-01-01T08:26:45Z,2016-01-01 00:26:45,1451636805,12.3038713021757,1,0.894819646565622,1,33.170684865694,1,0.452863492063492,1,12.07,1,231.57,1,2.56097242130827,1,77.4066693237678,1,68.98,1,2.33,5.2825712,3,0.296
2016-01-01T08:31:45Z,2016-01-01 00:31:45,1451637105,12.299998872704,1,0.894770748239563,1,33.1720951841594,1,0.452863492063492,1,12.07,1,231.9,1,2.57078480925312,1,77.330752149405,1,69.08,1,2.39,5.2825712,3,0.296
2016-01-01T08:36:45Z,2016-01-01 00:36:45,1451637405,12.3085179426182,1,0.894892997465135,1,33.1695988662422,1,0.446514285714286,1,12.08,1,232.4,1,2.55116965222151,1,77.4825864981305,1,69.24,1,2.46,5.2838184,3,0.297
2016-01-01T08:41:45Z,2016-01-01 00:41:45,1451637705,12.313938644136,1,0.894990800976823,1,33.1688371961217,1,0.446514285714286,1,12.08,1,231.92,1,2.56424214759592,1,77.3813635989802,1,69.1,1,2.53,5.2825712,3,0.296
2016-01-01T08:46:44Z,2016-01-01 00:46:44,1451638004,12.3077435233701,1,0.894868537239158,1,33.1693119540348,1,0.446514285714286,1,12.08,1,232.47,1,2.56751294334426,1,77.3560578741926,1,69.26,1,2.6,5.2825712,3,0.296
2016-01-01T08:51:44Z,2016-01-01 00:51:44,1451638304,12.2767599204359,1,0.8941594474272,1,33.1674260808795,1,0.452863492063492,1,12.05,1,234.67,1,2.57405774602302,1,77.3054464246174,1,69.87,1,2.68,5.2838184,3,0.297
2016-01-01T08:56:44Z,2016-01-01 00:56:44,1451638604,12.3030968329444,1,0.894697374884159,1,33.1663209077596,1,0.452863492063492,1,12.07,1,240.48,1,2.54463980733449,1,77.5331979477057,1,71.62,1,2.68,5.2850656,3,0.298
