utc_time,pst_time,unix_time,temp,temp_flg,cond,cond_flg,sal,sal_flg,fluor,fluor_flg,otemp,otemp_flg,do2,do2_flg,ba,ba_flg,trans,trans_flg,osat,osat_flg,tide,ph,ph_flg,phrawv
2016-04-01T10:38:07Z,2016-04-01 02:38:07,1459507087,11.2922978119951,1,0.876800561708106,1,33.3225144084427,1,0.643339682539683,1,11.27,1,176.54,1,1.41911695244398,1,86.7697874951761,1,51.63,1,3.97,-99999,4,0.018
2016-04-01T10:43:07Z,2016-04-01 02:43:07,1459507387,11.2946541771118,1,0.876800554993647,1,33.3203839476012,1,0.649688888888889,1,11.29,1,180.43,1,1.41620095643573,1,86.7950932199637,1,52.78,1,4.01,-99999,4,0.018
2016-04-01T10:48:07Z,2016-04-01 02:48:07,1459507687,11.2781579883742,1,0.876556078859246,1,33.324989819875,1,0.605244444444444,1,11.23,1,174.61,1,1.40163371732274,1,86.9216218439016,1,51.01,1,4.04,-99999,4,0.018
2016-04-01T10:53:07Z,2016-04-01 02:53:07,1459507987,11.2207844256421,1,0.875455927352209,1,33.3302954032596,1,0.5608,1,11.2,1,171.05,1,1.41620095643573,1,86.7950932199637,1,49.94,1,4.08,-99999,4,0.018
2016-04-01T10:58:07Z,2016-04-01 02:58:07,1459508287,11.1791007341923,1,0.874722515115504,1,33.3369015139378,1,0.529053968253968,1,11.14,1,168.37,1,1.3958127582136,1,86.9722332934768,1,49.09,1,4.12,-99999,4,0.018
2016-04-01T11:03:07Z,2016-04-01 03:03:07,1459508587,11.1436897963782,1,0.87408687827285,1,33.3420509859212,1,0.503657142857143,1,11.1,1,166.26,1,1.39290354879983,1,86.9975390182644,1,48.43,1,4.12,-99999,4,0.018
2016-04-01T11:08:07Z,2016-04-01 03:08:07,1459508887,11.1208600967703,1,0.873597929566011,1,33.3419435001129,1,0.510006349206349,1,11.11,1,165.29,1,1.3958127582136,1,86.9722332934768,1,48.16,1,4.15,-99999,4,0.018
2016-04-01T11:13:07Z,2016-04-01 03:13:07,1459509187,11.1200727354037,1,0.873671284844094,1,33.3457750465685,1,0.49095873015873,1,11.08,1,169.58,1,1.37256274628707,1,87.1746790917775,1,49.38,1,4.18,-99999,4,0.018
2016-04-01T11:18:07Z,2016-04-01 03:18:07,1459509487,11.1216474494449,1,0.873622370852633,1,33.3423067510792,1,0.459212698412698,1,11.07,1,163.25,1,1.32911413838621,1,87.5542649635914,1,47.53,1,4.21,-99999,4,0.018
2016-04-01T11:23:07Z,2016-04-01 03:23:07,1459509787,11.0940849324739,1,0.873133429733273,1,33.346529702592,1,0.471911111111111,1,11.07,1,161.75,1,1.40454546800428,1,86.896316119114,1,47.08,1,4.24,-99999,4,0.018
2016-04-01T11:28:07Z,2016-04-01 03:28:07,1459510087,11.0665117575222,1,0.872644490362061,1,33.3507625487365,1,0.446514285714286,1,11.03,1,160.37,1,1.40163371732274,1,86.9216218439016,1,46.64,1,4.27,-99999,4,0.018
2016-04-01T11:33:07Z,2016-04-01 03:33:07,1459510387,11.042080893561,1,0.872204445306043,1,33.3542224783701,1,0.440165079365079,1,11,1,159.4,1,1.39872281422361,1,86.9469275686892,1,46.32,1,4.27,-99999,4,0.018
2016-04-01T11:38:07Z,2016-04-01 03:38:07,1459510687,11.0089676492665,1,0.871666631039302,1,33.3613704939212,1,0.42111746031746,1,10.98,1,157.77,1,1.37837018345411,1,87.1240676422024,1,45.84,1,4.29,-99999,4,0.018
2016-04-01T11:43:07Z,2016-04-01 03:43:07,1459510987,10.9987151926654,1,0.871348801879606,1,33.3571471407487,1,0.408419047619048,1,10.96,1,157.23,1,1.34357604247327,1,87.4277363396534,1,45.65,1,4.32,-99999,4,0.018
2016-04-01T11:48:07Z,2016-04-01 03:48:07,1459511287,10.9766279665308,1,0.870957655350417,1,33.3605579311987,1,0.402069841269841,1,10.94,1,157,1,1.34357604247327,1,87.4277363396534,1,45.57,1,4.34,-99999,4,0.018
2016-04-01T11:53:07Z,2016-04-01 03:53:07,1459511587,10.9419056263819,1,0.870395392551006,1,33.3681668803878,1,0.389371428571429,1,10.93,1,155.9,1,1.34647093474559,1,87.4024306148659,1,45.24,1,4.35,-99999,4,0.018
2016-04-01T11:58:07Z,2016-04-01 03:58:07,1459511887,10.935590654621,1,0.870322051684234,1,33.37082462896,1,0.389371428571429,1,10.92,1,155.6,1,1.36966029195132,1,87.1999848165651,1,45.14,1,4.35,-99999,4,0.018
2016-04-01T12:03:07Z,2016-04-01 04:03:07,1459512187,10.9458521994077,1,0.870493183141485,1,33.3687478816642,1,0.389371428571429,1,10.9,1,156.22,1,1.29737137793316,1,87.8326279362549,1,45.3,1,4.37,-99999,4,0.018
2016-04-01T12:08:07Z,2016-04-01 04:08:07,1459512487,10.9158527578286,1,0.870004259915679,1,33.3751917765151,1,0.383022222222222,1,10.88,1,154.32,1,1.28585349226484,1,87.9338508354052,1,44.73,1,4.38,-99999,4,0.018
2016-04-01T12:13:07Z,2016-04-01 04:13:07,1459512787,10.9047971453699,1,0.869735337484367,1,33.3737762003122,1,0.395720634920635,1,10.86,1,154.16,1,1.32911413838621,1,87.5542649635914,1,44.66,1,4.39,-99999,4,0.018
2016-04-01T12:18:07Z,2016-04-01 04:18:07,1459513087,10.8858406719683,1,0.86939307968868,1,33.3764638108098,1,0.389371428571429,1,10.84,1,154.05,1,1.32333522778115,1,87.6048764131666,1,44.61,1,4.4,-99999,4,0.018
2016-04-01T12:23:07Z,2016-04-01 04:23:07,1459513387,10.8787306928913,1,0.869246398364502,1,33.3766744083842,1,0.383022222222222,1,10.86,1,153.43,1,1.32044702433913,1,87.6301821379542,1,44.44,1,4.4,-99999,4,0.018
2016-04-01T12:28:07Z,2016-04-01 04:28:07,1459513687,10.8566062152634,1,0.868879708019548,1,33.3811662597983,1,0.376673015873016,1,10.84,1,153.77,1,1.294490662574,1,87.8579336610425,1,44.53,1,4.4,-99999,4,0.018
2016-04-01T12:33:07Z,2016-04-01 04:33:07,1459513987,10.865298794504,1,0.868953033959314,1,33.3763761763418,1,0.357625396825397,1,10.82,1,153.59,1,1.27722377558941,1,88.009768009768,1,44.45,1,4.41,-99999,4,0.018
2016-04-01T12:38:07Z,2016-04-01 04:38:07,1459514287,10.8613477537279,1,0.868855251924232,1,33.3757578038881,1,0.357625396825397,1,10.83,1,153.67,1,1.28585349226484,1,87.9338508354052,1,44.48,1,4.4,-99999,4,0.018
2016-04-01T12:43:07Z,2016-04-01 04:43:07,1459514587,10.8795207256358,1,0.869221953363014,1,33.3748703215747,1,0.357625396825397,1,10.83,1,153.86,1,1.25998665175912,1,88.1616023584936,1,44.54,1,4.4,-99999,4,0.018
2016-04-01T12:48:07Z,2016-04-01 04:48:07,1459514887,10.8779406513787,1,0.869148607193949,1,33.3731751218387,1,0.363974603174603,1,10.83,1,153.82,1,1.26572905901913,1,88.1109909089184,1,44.53,1,4.39,-99999,4,0.018
2016-04-01T12:53:07Z,2016-04-01 04:53:07,1459515187,10.8755704742293,1,0.869173064095352,1,33.3763809509953,1,0.383022222222222,1,10.84,1,154.52,1,1.27722377558941,1,88.009768009768,1,44.74,1,4.38,-99999,4,0.018
2016-04-01T12:58:07Z,2016-04-01 04:58:07,1459515487,10.870039753949,1,0.86907527891739,1,33.3772419969885,1,0.376673015873016,1,10.82,1,153.57,1,1.26860149969425,1,88.0856851841308,1,44.44,1,4.38,-99999,4,0.018
2016-04-01T13:03:07Z,2016-04-01 05:03:07,1459515787,10.8613477537279,1,0.868904144788207,1,33.3778877862187,1,0.363974603174603,1,10.83,1,153.64,1,1.27434885750478,1,88.0350737345556,1,44.48,1,4.37,-99999,4,0.018
2016-04-01T13:08:07Z,2016-04-01 05:08:07,1459516087,10.8645086038946,1,0.869050844350263,1,33.3812400703903,1,0.376673015873016,1,10.82,1,152.71,1,1.27722377558941,1,88.009768009768,1,44.2,1,4.35,-99999,4,0.018
2016-04-01T13:13:07Z,2016-04-01 05:13:07,1459516387,10.846331798121,1,0.868806386582752,1,33.387401055195,1,0.37032380952381,1,10.81,1,151.21,1,1.294490662574,1,87.8579336610425,1,43.75,1,4.33,-99999,4,0.018
2016-04-01T13:18:07Z,2016-04-01 05:18:07,1459516687,10.8249878830896,1,0.86839080248574,1,33.389052611037,1,0.363974603174603,1,10.77,1,152.37,1,1.28873172021734,1,87.9085451106177,1,44.04,1,4.31,-99999,4,0.018
2016-04-01T13:23:07Z,2016-04-01 05:23:07,1459516987,10.7680394526313,1,0.86731516440541,1,33.3949786608688,1,0.383022222222222,1,10.77,1,150.18,1,1.36385790933029,1,87.2505962661403,1,43.42,1,4.28,-99999,4,0.018
2016-04-01T13:28:07Z,2016-04-01 05:28:07,1459517287,10.7648743137145,1,0.867412965421678,1,33.4021022159118,1,0.344926984126984,1,10.71,1,147.18,1,1.31755965482817,1,87.6554878627418,1,42.49,1,4.25,-99999,4,0.018
2016-04-01T13:33:07Z,2016-04-01 05:33:07,1459517587,10.6936214156921,1,0.866166227444319,1,33.4137723993981,1,0.344926984126984,1,10.63,1,144.05,1,1.45124915432863,1,86.4914245225126,1,41.51,1,4.25,-99999,4,0.018
2016-04-01T13:38:07Z,2016-04-01 05:38:07,1459517887,10.5985063008461,1,0.864455036609565,1,33.4272963189627,1,0.338577777777778,1,10.58,1,141.92,1,1.54531603527533,1,85.6816413293097,1,40.84,1,4.22,-99999,4,0.018
2016-04-01T13:43:07Z,2016-04-01 05:43:07,1459518187,10.569153434878,1,0.863917226899878,1,33.4311014899713,1,0.325879365079365,1,10.55,1,141.88,1,1.56009424660957,1,85.5551127053718,1,40.8,1,4.18,-99999,4,0.018
2016-04-01T13:48:07Z,2016-04-01 05:48:07,1459518487,10.6222970197575,1,0.864797253753849,1,33.4202528594009,1,0.325879365079365,1,10.62,1,144.59,1,1.52761096168908,1,85.8334756780353,1,41.65,1,4.15,-99999,4,0.018
2016-04-01T13:53:07Z,2016-04-01 05:53:07,1459518787,10.7316318471266,1,0.866581772791662,1,33.3968015881653,1,0.338577777777778,1,10.7,1,148.98,1,1.34647093474559,1,87.4024306148659,1,43,1,4.1,-99999,4,0.018
2016-04-01T13:58:07Z,2016-04-01 05:58:07,1459519087,10.7474635312313,1,0.866948474793384,1,33.398059155858,1,0.332228571428571,1,10.67,1,147.83,1,1.33489639050316,1,87.5036535140162,1,42.63,1,4.06,-99999,4,0.018
2016-04-01T14:03:07Z,2016-04-01 06:03:07,1459519387,10.6452871437528,1,0.865261728845551,1,33.4191635851088,1,0.332228571428571,1,10.6,1,145.81,1,1.4453992509777,1,86.5420359720878,1,41.98,1,4.06,-99999,4,0.018
2016-04-01T14:08:07Z,2016-04-01 06:08:07,1459519687,10.6230899065135,1,0.864895049228924,1,33.4237331148349,1,0.319530158730159,1,10.58,1,143.85,1,1.43663080745754,1,86.6179531464506,1,41.4,1,3.96,-99999,4,0.018
2016-04-01T14:13:07Z,2016-04-01 06:13:07,1459519987,10.6056443532191,1,0.864650604128855,1,33.429207810102,1,0.338577777777778,1,10.56,1,142.4,1,1.45710248181967,1,86.4408130729374,1,40.96,1,3.96,-99999,4,0.018
2016-04-01T14:18:07Z,2016-04-01 06:18:07,1459520287,10.5786746126764,1,0.864186149673352,1,33.433909112683,1,0.357625396825397,1,10.56,1,140.84,1,1.48935716911566,1,86.1624501002739,1,40.51,1,3.91,-99999,4,0.018
2016-04-01T14:23:07Z,2016-04-01 06:23:07,1459520587,10.5564565449397,1,0.863819465550635,1,33.4385415446182,1,0.338577777777778,1,10.5,1,143.75,1,1.41911695244398,1,86.7697874951761,1,41.29,1,3.85,-99999,4,0.018
2016-04-01T14:28:08Z,2016-04-01 06:28:08,1459520888,10.5151759637976,1,0.863012766273841,1,33.4416299731594,1,0.294133333333333,1,10.49,1,138.73,1,1.36675867979526,1,87.2252905413527,1,39.84,1,3.79,-99999,4,0.018
2016-04-01T14:33:07Z,2016-04-01 06:33:07,1459521187,10.5389946130985,1,0.863354987200583,1,33.4345135572154,1,0.306831746031746,1,10.53,1,140.34,1,1.38708766779166,1,87.0481504678396,1,40.34,1,3.79,-99999,4,0.018
2016-04-01T14:38:07Z,2016-04-01 06:38:07,1459521487,10.5651859006543,1,0.863819441044557,1,33.4305295069453,1,0.306831746031746,1,10.55,1,140.73,1,1.37256274628707,1,87.1746790917775,1,40.47,1,3.73,-99999,4,0.018
2016-04-01T14:43:07Z,2016-04-01 06:43:07,1459521787,10.5556629139282,1,0.863697229036289,1,33.4339634855605,1,0.30048253968254,1,10.55,1,140.05,1,1.38127516726473,1,87.0987619174148,1,40.27,1,3.67,-99999,4,0.018
2016-04-01T14:48:07Z,2016-04-01 06:48:07,1459522087,10.546138649781,1,0.863501662167077,1,33.4342775651442,1,0.294133333333333,1,10.55,1,139.78,1,1.36966029195132,1,87.1999848165651,1,40.2,1,3.6,-99999,4,0.018
2016-04-01T14:53:07Z,2016-04-01 06:53:07,1459522387,10.5469323872611,1,0.863550558312978,1,33.4356563050792,1,0.30048253968254,1,10.54,1,139.64,1,1.36675867979526,1,87.2252905413527,1,40.15,1,3.53,-99999,4,0.018
2016-04-01T14:58:07Z,2016-04-01 06:58:07,1459522687,10.5421698292652,1,0.863477216723819,1,33.4369067278714,1,0.287784126984127,1,10.52,1,138.45,1,1.36385790933029,1,87.2505962661403,1,39.79,1,3.46,-99999,4,0.018
2016-04-01T15:03:07Z,2016-04-01 07:03:07,1459522987,10.5127936592246,1,0.862939425694353,1,33.4406549039345,1,0.294133333333333,1,10.51,1,137.78,1,1.33778877083662,1,87.4783477892286,1,39.58,1,3.39,-99999,4,0.018
2016-04-01T15:08:07Z,2016-04-01 07:08:07,1459523287,10.4770494912626,1,0.862328292892165,1,33.447168518058,1,0.275085714285714,1,10.5,1,140.33,1,1.294490662574,1,87.8579336610425,1,40.31,1,3.39,-99999,4,0.018
2016-04-01T15:13:07Z,2016-04-01 07:13:07,1459523587,10.4595680096335,1,0.86203495456574,1,33.4505751688438,1,0.268736507936508,1,10.46,1,138.08,1,1.31467311876684,1,87.6807935875293,1,39.63,1,3.31,-99999,4,0.018
2016-04-01T15:18:07Z,2016-04-01 07:18:07,1459523887,10.4412873084555,1,0.861717170239532,1,33.4536614131659,1,0.268736507936508,1,10.44,1,135.23,1,1.31178741567412,1,87.7060993123169,1,38.79,1,3.24,-99999,4,0.018
2016-04-01T15:23:07Z,2016-04-01 07:23:07,1459524187,10.3999396526335,1,0.861081617176978,1,33.4642424912232,1,0.268736507936508,1,10.41,1,137.31,1,1.37256274628707,1,87.1746790917775,1,39.36,1,3.16,-99999,4,0.018
2016-04-01T15:28:07Z,2016-04-01 07:28:07,1459524487,10.3275231883485,1,0.860030535220012,1,33.4854434950229,1,0.281434920634921,1,10.33,1,129.79,1,1.38999518548985,1,87.022844743052,1,37.14,1,3.08,-99999,4,0.018
2016-04-01T15:33:07Z,2016-04-01 07:33:07,1459524787,10.2717678239324,1,0.859028296677994,1,33.4934876806884,1,0.287784126984127,1,10.28,1,130.23,1,1.43078944695545,1,86.6685645960257,1,37.22,1,2.99,-99999,4,0.018
2016-04-01T15:38:07Z,2016-04-01 07:38:07,1459525087,10.2398879038211,1,0.858514978218848,1,33.5006184307272,1,0.268736507936508,1,10.27,1,127.37,1,1.40745806676197,1,86.8710103943265,1,36.39,1,2.99,-99999,4,0.018
2016-04-01T15:43:07Z,2016-04-01 07:43:07,1459525387,10.2271319168568,1,0.858343875975249,1,33.5049782145815,1,0.256038095238095,1,10.25,1,127.19,1,1.4453992509777,1,86.5420359720878,1,36.33,1,2.91,-99999,4,0.018
2016-04-01T15:48:07Z,2016-04-01 07:48:07,1459525687,10.2024106514104,1,0.857830532735685,1,33.5055315766105,1,0.249688888888889,1,10.24,1,126.44,1,1.41911695244398,1,86.7697874951761,1,36.1,1,2.83,-99999,4,0.018
2016-04-01T15:53:07Z,2016-04-01 07:53:07,1459525987,10.1960295686461,1,0.857683854341108,1,33.5050975125854,1,0.236990476190476,1,10.23,1,126.24,1,1.35805889152137,1,87.3012077157155,1,36.04,1,2.74,-99999,4,0.018
2016-04-01T15:58:07Z,2016-04-01 07:58:07,1459526287,10.1912433791204,1,0.857683867682043,1,33.5095258926675,1,0.243339682539683,1,10.24,1,125.97,1,1.43955276776304,1,86.592647421663,1,35.97,1,2.66,-99999,4,0.018
2016-04-01T16:03:07Z,2016-04-01 08:03:07,1459526587,10.20958868217,1,0.858050546272668,1,33.5084553208504,1,0.23064126984127,1,10.26,1,125.92,1,1.38127516726473,1,87.0987619174148,1,35.97,1,2.57,-99999,4,0.018
2016-04-01T16:08:07Z,2016-04-01 08:08:07,1459526887,10.2335101975372,1,0.858514988655028,1,33.5065542107912,1,0.236990476190476,1,10.25,1,125.65,1,1.37256274628707,1,87.1746790917775,1,35.88,1,2.57,-99999,4,0.018
2016-04-01T16:13:07Z,2016-04-01 08:13:07,1459527187,10.2223478293188,1,0.858270544602002,1,33.5062157452835,1,0.243339682539683,1,10.28,1,127.74,1,1.38418099521367,1,87.0734561926272,1,36.51,1,2.48,-99999,4,0.018
2016-04-01T16:18:07Z,2016-04-01 08:18:07,1459527487,10.1792764894641,1,0.857732804651444,1,33.5226893566774,1,0.262387301587302,1,10.23,1,123.48,1,1.53941086039914,1,85.7322527788849,1,35.25,1,2.39,-99999,4,0.018
2016-04-01T16:23:07Z,2016-04-01 08:23:07,1459527787,10.1401705449177,1,0.8570728155809,1,33.5301867028337,1,0.268736507936508,1,10.19,1,123.6,1,1.67911280786913,1,84.5428837138682,1,35.24,1,2.31,-99999,4,0.018
2016-04-01T16:28:07Z,2016-04-01 08:28:07,1459528087,10.1329854709217,1,0.856901699594796,1,33.5293935920532,1,0.275085714285714,1,10.16,1,120.4,1,1.63729498871946,1,84.8971638608944,1,34.31,1,2.22,-99999,4,0.018
2016-04-01T16:33:07Z,2016-04-01 08:33:07,1459528387,10.0642912734496,1,0.855777288224246,1,33.5440915580573,1,0.281434920634921,1,10.11,1,118.43,1,1.66415778976793,1,84.6694123378061,1,33.71,1,2.13,-99999,4,0.018
2016-04-01T16:38:07Z,2016-04-01 08:38:07,1459528687,10.0826695128792,1,0.856046162940543,1,33.5387650475011,1,0.294133333333333,1,10.15,1,118.98,1,1.76327675009419,1,83.8343234198156,1,33.9,1,2.13,-99999,4,0.018
2016-04-01T16:43:07Z,2016-04-01 08:43:07,1459528987,10.0922562642712,1,0.85621727117134,1,33.537332352424,1,0.281434920634921,1,10.14,1,118.97,1,1.69708840185932,1,84.3910493651426,1,33.89,1,2.04,-99999,4,0.018
2016-04-01T16:48:07Z,2016-04-01 08:48:07,1459529287,10.0626929399655,1,0.855752844892683,1,33.5445086831379,1,0.275085714285714,1,10.13,1,118.65,1,1.72110623462837,1,84.1886035668419,1,33.78,1,1.96,-99999,4,0.018
2016-04-01T16:53:07Z,2016-04-01 08:53:07,1459529587,10.0802726220061,1,0.856021721783082,1,33.5399229050805,1,0.256038095238095,1,10.14,1,118.66,1,1.70909010754194,1,84.2898264659923,1,33.8,1,1.87,-99999,4,0.018
2016-04-01T16:58:07Z,2016-04-01 08:58:07,1459529887,10.0866641505221,1,0.856143950511804,1,33.5392828185062,1,0.262387301587302,1,10.14,1,118.99,1,1.71509636624389,1,84.2392150164171,1,33.89,1,1.78,-99999,4,0.018
2016-04-01T17:03:07Z,2016-04-01 09:03:07,1459530187,10.1034391657738,1,0.856412815725633,1,33.5355245690149,1,0.249688888888889,1,10.18,1,119.89,1,1.64325826702943,1,84.8465524113193,1,34.18,1,1.7,-99999,4,0.018
2016-04-01T17:08:07Z,2016-04-01 09:08:07,1459530487,10.1194116736333,1,0.856632809837351,1,33.5302621139885,1,0.23064126984127,1,10.18,1,120.76,1,1.61942646056039,1,85.04899820962,1,34.43,1,1.7,-99999,4,0.018
