utc_time,pst_time,unix_time,temp,temp_flg,cond,cond_flg,sal,sal_flg,fluor,fluor_flg,otemp,otemp_flg,do2,do2_flg,ba,ba_flg,trans,trans_flg,osat,osat_flg,tide,ph,ph_flg,phrawv,co2,temp_raw,cond_raw,fluoro_raw,trans_raw
2016-12-01T09:36:23Z,2016-12-01 01:36:23,1480584983,12.3650280640973,9,0.895822118957951,9,33.15792752086,9,1.41159365079365,9,12.3,9,189.26,9,2.35710561623448,1,79.0009299853859,1,56.66,9,-99999,7.8599113,9,2.649,,,,,
2016-12-01T09:37:28Z,2016-12-01 01:37:28,1480585048,12.1371683781423,9,0.891592142637177,9,33.1849586517199,9,1.35445079365079,9,12.12,9,179.13,9,2.05733811158304,1,81.404973840207,1,53.41,9,-99999,7.8511239,9,2.647,,,,,
2016-12-01T09:47:29Z,2016-12-01 01:47:29,1480585649,12.1053346060709,1,0.890711877952181,1,33.1767686007607,1,1.3608,1,12.06,1,176.31,1,2.22979077629629,1,80.0131589768895,1,52.5,1,-99999,7.820368,1,2.64,,,,,
2016-12-01T09:53:22Z,2016-12-01 01:53:22,1480586002,12.535064975786,9,0.898707340221611,9,33.1265446353972,9,1.43699047619048,9,12.45,9,202.03,9,2.16359375992446,1,80.5445791974289,1,60.7,9,-99999,7.8115806,9,2.638,,,,,
2016-12-01T10:06:23Z,2016-12-01 02:06:23,1480586783,12.5203957819953,9,0.898487283877227,9,33.1304352290725,9,1.4560380952381,9,12.43,9,202.84,9,2.0760072562959,1,81.2531394914815,1,60.91,9,-99999,7.8247617,9,2.641,,,,,
2016-12-01T10:07:28Z,2016-12-01 02:07:28,1480586848,12.4964554266171,1,0.898120522569808,1,33.1364739816391,1,1.41794285714286,1,12.26,1,190.23,1,1.96451164193855,1,82.1641455838347,1,56.91,1,-99999,7.8291554,1,2.642,,,,,
2016-12-01T10:30:23Z,2016-12-01 02:30:23,1480588223,12.1301816843581,9,0.891469891811573,9,33.1860966014338,9,1.35445079365079,9,12.04,9,173.17,9,2.47633264209476,1,78.0646181682451,1,51.55,9,-99999,7.8159743,9,2.639,,,,,
2016-12-01T10:36:23Z,2016-12-01 02:36:23,1480588583,12.0221897494432,9,0.889416059006002,9,33.1969007506589,9,1.33540317460317,9,12.01,9,167.05,9,2.69591568728844,1,76.3691346074766,1,49.69,9,-99999,7.8071869,9,2.637,,,,,
2016-12-01T10:37:27Z,2016-12-01 02:37:27,1480588647,12.0338513705248,1,0.889660563883009,1,33.1966836704966,1,1.34175238095238,1,12.03,1,165.8,1,2.55770376378217,1,77.4319750485554,1,49.34,1,-99999,7.7983995,1,2.635,,,,,
2016-12-01T10:53:23Z,2016-12-01 02:53:23,1480589603,11.9988608261012,9,0.88902486558501,9,33.2014067257946,9,1.31635555555556,9,11.91,9,163.22,9,2.16987939180597,1,80.4939677478538,1,48.43,9,-99999,7.776431,9,2.63,,,,,
2016-12-01T10:57:27Z,2016-12-01 02:57:27,1480589847,11.9599624392359,9,0.888340274138388,9,33.2075769704156,9,1.32270476190476,9,11.88,9,161.69,9,2.38276425513778,1,78.7984841870852,1,47.96,9,-99999,7.776431,9,2.63,,,,,
2016-12-01T11:07:28Z,2016-12-01 03:07:28,1480590448,11.9443971822288,1,0.88799796845301,1,33.2071985249622,1,1.32905396825397,1,11.85,1,175.26,1,2.35070123029224,1,79.0515414349611,1,51.95,1,-99999,7.7676436,1,2.628,,,,,
2016-12-01T11:17:28Z,2016-12-01 03:17:28,1480591048,11.9241573014068,9,0.887631223571271,9,33.2099692990662,9,1.32270476190476,9,11.85,9,165.11,9,2.67274730241811,1,76.5462746809897,1,48.93,9,-99999,7.7632499,9,2.627,,,,,
2016-12-01T11:23:22Z,2016-12-01 03:23:22,1480591402,11.9210429669936,9,0.887631232555163,9,33.2127479749386,9,1.32270476190476,9,11.84,9,164.04,9,2.64303803504875,1,76.774026204078,1,48.6,9,-99999,7.7632499,9,2.627,,,,,
2016-12-01T11:35:03Z,2016-12-01 03:35:03,1480592103,11.9576278658016,9,0.888193559082293,9,33.2035488061268,9,1.31635555555556,9,11.83,9,164.39,9,2.19821373054988,1,80.2662162247654,1,48.7,9,-99999,7.7588562,9,2.626,,,,,
2016-12-01T11:37:27Z,2016-12-01 03:37:27,1480592247,11.9965275169618,1,0.888927057290786,1,33.1994161355152,1,1.31000634920635,1,11.93,1,169.78,1,2.0760072562959,1,81.2531394914815,1,50.41,1,-99999,7.7588562,1,2.626,,,,,
2016-12-01T11:42:27Z,2016-12-01 03:42:27,1480592547,11.9934163201844,1,0.888902612530711,1,33.2011705421843,1,1.31000634920635,1,11.9,1,168.55,1,2.04801659311641,1,81.4808910145698,1,50.01,1,-99999,7.7632499,1,2.627,,,,,
2016-12-01T11:53:22Z,2016-12-01 03:53:22,1480593202,12.0509516580312,9,0.889978415250027,9,33.1946734987398,9,1.30365714285714,9,11.94,9,169.08,9,1.98609420667761,1,81.9870055103216,1,50.21,9,-99999,7.7588562,9,2.626,,,,,
2016-12-01T12:07:23Z,2016-12-01 04:07:23,1480594043,12.3216817955782,9,0.894844049570412,9,33.1559237562935,9,1.34810158730159,9,12.14,9,181.95,9,2.03870375562907,1,81.5568081889325,1,54.29,9,-99999,7.7544625,9,2.625,,,,,
2016-12-01T12:13:22Z,2016-12-01 04:13:22,1480594402,12.4307717054525,9,0.896775674745199,9,33.1391167009391,9,1.37349841269841,9,12.3,9,195.63,9,1.92455289990695,1,82.4931200060734,1,58.58,9,-99999,7.7896121,9,2.633,,,,,
2016-12-01T12:17:28Z,2016-12-01 04:17:28,1480594648,12.4709617946362,1,0.897582579625968,1,33.136845208337,1,1.37984761904762,1,12.37,1,198.93,1,1.92762098691742,1,82.4678142812858,1,59.65,1,-99999,7.7940058,1,2.634,,,,,
2016-12-01T12:27:27Z,2016-12-01 04:27:27,1480595247,12.5458719466602,1,0.898878497149231,1,33.1240503400989,1,1.40524444444444,1,12.44,1,207.73,1,1.92762098691742,1,82.4678142812858,1,62.4,1,-99999,7.8071869,1,2.637,,,,,
2016-12-01T12:37:28Z,2016-12-01 04:37:28,1480595848,12.6361241093561,9,0.90039448344203,9,33.1067874868112,9,1.4623873015873,9,12.48,9,214.79,9,1.92762098691742,1,82.4678142812858,1,64.57,9,-99999,7.820368,9,2.64,,,,,
2016-12-01T12:56:23Z,2016-12-01 04:56:23,1480596983,12.6453743629907,9,0.900321089052538,9,33.0956483396973,9,1.49413333333333,9,12.51,9,220.13,9,1.97067333733908,1,82.1135341342595,1,66.22,9,-99999,7.8467302,9,2.646,,,,,
2016-12-01T12:57:27Z,2016-12-01 04:57:27,1480597047,12.7070124521156,9,0.901421422485784,9,33.0865427671959,9,1.5576253968254,9,12.59,9,225.2,9,2.00153889306994,1,81.8604768863836,1,67.88,9,-99999,7.8511239,9,2.647,,,,,
2016-12-01T13:23:23Z,2016-12-01 05:23:23,1480598603,12.9123497972674,9,0.905333828609932,9,33.0662641869541,9,1.72270476190476,9,12.74,9,239.54,9,2.30917240075303,1,79.3805158571998,1,72.44,9,-99999,7.8686987,9,2.651,,,,,
2016-12-01T13:33:22Z,2016-12-01 05:33:22,1480599202,12.8800881694896,9,0.904698052039484,9,33.0685971717965,9,1.72270476190476,9,12.74,9,243.18,9,2.43427989133772,1,78.3935925904838,1,73.54,9,-99999,7.8818798,9,2.654,,,,,
2016-12-01T13:47:27Z,2016-12-01 05:47:27,1480600047,12.914653648769,9,0.905407191802274,9,33.0672355321034,9,1.72270476190476,9,12.73,9,239.87,9,2.31555023671444,1,79.3299044076246,1,72.52,9,-99999,7.8994546,9,2.658,,,,,
2016-12-01T13:57:27Z,2016-12-01 05:57:27,1480600647,12.9630175921027,9,0.906409776240696,9,33.0657419605367,9,1.6655619047619,9,12.79,9,243.55,9,2.20136695190692,1,80.2409104999778,1,73.73,9,-99999,7.9038483,9,2.659,,,,,
2016-12-01T14:08:23Z,2016-12-01 06:08:23,1480601303,13.0512177304001,9,0.907974762756906,9,33.052300676125,9,1.74175238095238,9,12.85,9,249.51,9,2.18561077853105,1,80.3674391239158,1,75.64,9,-99999,7.9126357,9,2.661,,,,,
2016-12-01T14:18:22Z,2016-12-01 06:18:22,1480601902,13.1308889419947,9,0.909417504695241,9,33.0413411644802,9,1.88778412698413,9,12.95,9,261.84,9,2.41493041450868,1,78.5454269392093,1,79.56,9,-99999,7.9258168,9,2.664,,,,,
2016-12-01T14:22:28Z,2016-12-01 06:22:28,1480602148,13.1775784463982,1,0.910297834641076,1,33.0363278104502,1,1.92587936507937,1,13,1,262.65,1,2.48281802103576,1,78.0140067186699,1,79.89,1,-99999,7.9302105,1,2.665,,,,,
2016-12-01T14:32:27Z,2016-12-01 06:32:27,1480602747,13.1683960017555,1,0.910053286801517,1,33.034424733343,1,1.92587936507937,1,12.95,1,263.84,1,2.3251246240468,1,79.2539872332618,1,80.16,1,-99999,7.9433916,1,2.668,,,,,
2016-12-01T14:42:28Z,2016-12-01 06:42:28,1480603348,13.1638043432151,9,0.909931013042091,9,33.0334730814463,9,1.9639746031746,9,12.94,9,264.4,9,2.34750057477067,1,79.0768471597487,1,80.31,9,-99999,7.9477853,9,2.669,,,,,
2016-12-01T14:58:22Z,2016-12-01 06:58:22,1480604302,13.1416072255396,9,0.909344100937742,9,33.02903738148,9,1.99572063492064,9,12.93,9,267.46,9,2.34430094334091,1,79.1021528845363,1,81.22,9,-99999,7.9477853,9,2.669,,,,,
2016-12-01T15:02:27Z,2016-12-01 07:02:27,1480604547,13.1737525691477,9,0.910077728439481,9,33.0307528125572,9,1.97032380952381,9,12.96,9,261.51,9,2.43750844729727,1,78.3682868656962,1,79.48,9,-99999,7.9477853,9,2.669,,,,,
2016-12-01T15:07:28Z,2016-12-01 07:07:28,1480604848,13.1247634967177,1,0.909197406665953,1,33.0377621858189,1,1.95127619047619,1,12.88,1,258.92,1,2.64633470939356,1,76.7487204792904,1,78.54,1,-99999,7.952179,1,2.67,,,,,
2016-12-01T15:17:27Z,2016-12-01 07:17:27,1480605447,13.1500276221487,1,0.90956419240534,1,33.0306176719978,1,1.97667301587302,1,12.9,1,265.76,1,2.43750844729727,1,78.3682868656962,1,80.67,1,-99999,7.9433916,1,2.668,,,,,
2016-12-01T15:28:22Z,2016-12-01 07:28:22,1480606102,13.1699264899714,9,0.909979909859635,9,33.0301243598181,9,1.98302222222222,9,12.95,9,266.85,9,2.42460047289576,1,78.4695097648465,1,81.07,9,-99999,7.9433916,9,2.668,,,,,
2016-12-01T15:35:03Z,2016-12-01 07:35:03,1480606503,13.1829343353657,9,0.910224446252609,9,33.028699957566,9,2.02111746031746,9,12.97,9,266.49,9,2.36992670611651,1,78.8997070862356,1,81,9,-99999,7.9389979,9,2.667,,,,,
2016-12-01T15:38:22Z,2016-12-01 07:38:22,1480606702,13.1630390385134,1,0.909784270642285,1,33.0282013877721,1,2.00841904761905,1,12.94,1,265.58,1,2.42137608098813,1,78.4948154896341,1,80.67,1,-99999,7.9346042,1,2.666,,,,,
2016-12-01T15:57:28Z,2016-12-01 07:57:28,1480607848,13.1653349283791,9,0.909808721286756,9,33.0271931410642,9,1.97667301587302,9,12.95,9,263.17,9,2.39240324366185,1,78.7225670127225,1,79.96,9,-99999,7.9389979,9,2.667,,,,,
2016-12-01T16:28:22Z,2016-12-01 08:28:22,1480609702,13.1615084048694,9,0.909808732600841,9,33.0305230595284,9,1.86873650793651,9,12.94,9,257.04,9,2.22979077629629,1,80.0131589768895,1,78.07,9,-99999,7.9170294,9,2.662,,,,,
2016-12-01T16:37:23Z,2016-12-01 08:37:23,1480610243,13.1622737257316,9,0.909808738135673,9,33.029820939896,9,1.8623873015873,9,12.99,9,257.79,9,2.18246252075088,1,80.3927448487034,1,78.39,9,-99999,7.9170294,9,2.662,,,,,
2016-12-01T16:47:22Z,2016-12-01 08:47:22,1480610842,13.1967048047226,9,0.910542353479328,9,33.0295786349715,9,1.88778412698413,9,13.04,9,258.1,9,2.21083258605386,1,80.1649933256151,1,78.57,9,-99999,7.9126357,9,2.661,,,,,
2016-12-01T16:57:27Z,2016-12-01 08:57:27,1480611447,13.2288257333221,9,0.911178156508716,9,33.0273489924943,9,1.91318095238095,9,13.04,9,258.32,9,2.11345043328307,1,80.9494707940304,1,78.64,9,-99999,7.9126357,9,2.661,,,,,
2016-12-01T17:07:28Z,2016-12-01 09:07:28,1480612048,13.2433519571204,9,0.911178113493621,9,33.0147252672663,9,2.0592126984127,9,13.08,9,263.94,9,2.41170913859787,1,78.5707326639969,1,80.42,9,-99999,7.908242,9,2.66,,,,,
2016-12-01T17:17:27Z,2016-12-01 09:17:27,1480612647,13.2265318530551,9,0.910933586764274,9,33.0194614743363,9,1.98302222222222,9,13.11,9,263.87,9,2.4666124531466,1,78.1405353426079,1,80.46,9,-99999,7.908242,9,2.66,,,,,
2016-12-01T17:36:23Z,2016-12-01 09:36:23,1480613783,13.2555823105836,9,0.911593858356951,9,33.0208895547008,9,1.98302222222222,9,13.13,9,262.48,9,2.35070123029224,1,79.0515414349611,1,80.07,9,-99999,7.8950609,9,2.657,,,,,
2016-12-01T17:37:28Z,2016-12-01 09:37:28,1480613848,13.2976084314777,9,0.912645420916402,9,33.0268300493479,9,2.01476825396825,9,13.21,9,260.39,9,2.19821373054988,1,80.2662162247654,1,79.57,9,-99999,7.8994546,9,2.658,,,,,
2016-12-01T18:07:27Z,2016-12-01 10:07:27,1480615647,13.3678523108142,9,0.914210528886924,9,33.0289555980359,9,2.15445079365079,9,13.27,9,261.51,9,2.8596149891592,1,75.1291540928846,1,80.02,9,-99999,7.908242,9,2.66,,,,,
2016-12-01T18:17:28Z,2016-12-01 10:17:28,1480616248,13.3846396947689,9,0.914577352593591,9,33.0291673463734,9,2.15445079365079,9,13.28,9,261.58,9,2.56097242130827,1,77.4066693237678,1,80.06,9,-99999,7.908242,9,2.66,,,,,
2016-12-01T18:27:28Z,2016-12-01 10:27:28,1480616848,13.3831137293262,9,0.914577357129139,9,33.0304907797563,9,2.12905396825397,9,13.28,9,260.91,9,2.27099057089578,1,79.6841845546509,1,79.87,9,-99999,7.9214231,9,2.663,,,,,
2016-12-01T18:37:27Z,2016-12-01 10:37:27,1480617447,13.3808247210321,9,0.914455072627481,9,33.0275524917841,9,2.09730793650794,9,13.32,9,266.86,9,2.27099057089578,1,79.6841845546509,1,81.75,9,-99999,7.9214231,9,2.663,,,,,
2016-12-01T18:47:27Z,2016-12-01 10:47:27,1480618047,13.3876915294539,9,0.914552885253548,9,33.0255362605209,9,2.09095873015873,9,13.35,9,263.63,9,2.46985146644191,1,78.1152296178203,1,80.82,9,-99999,7.9170294,9,2.662,,,,,
2016-12-01T18:57:28Z,2016-12-01 10:57:28,1480618648,13.4113389006592,9,0.915041988989901,9,33.0246853597371,9,2.12905396825397,9,13.35,9,262.22,9,2.29961326722966,1,79.4564330315626,1,80.38,9,-99999,7.9126357,9,2.661,,,,,
2016-12-01T19:08:22Z,2016-12-01 11:08:22,1480619302,13.4037115576816,9,0.914919712117807,9,33.0264123502692,9,2.08460952380952,9,13.36,9,264.76,9,2.14789694378241,1,80.6711078213669,1,81.18,9,-99999,7.908242,9,2.66,,,,,
2016-12-01T19:12:28Z,2016-12-01 11:12:28,1480619548,13.4075253292996,1,0.914993075790919,1,33.0260587120112,1,2.12905396825397,1,13.37,1,260.56,1,2.2519541866277,1,79.8360189033764,1,79.92,1,-99999,7.8862735,1,2.655,,,,,
2016-12-01T19:17:27Z,2016-12-01 11:17:27,1480619847,13.4059998446849,1,0.914968621984996,1,33.0263969799948,1,2.11635555555556,1,13.37,1,257.87,1,2.40848890001477,1,78.5960383887845,1,79.1,1,-99999,7.8862735,1,2.655,,,,,
2016-12-01T19:28:23Z,2016-12-01 11:28:23,1480620503,13.4090507818729,9,0.914919696242367,9,33.0217842002227,9,2.0592126984127,9,13.33,9,265.2,9,2.39561830561163,1,78.6972612879349,1,81.27,9,-99999,7.8994546,9,2.658,,,,,
2016-12-01T19:35:02Z,2016-12-01 11:35:02,1480620902,13.4121015909026,9,0.915090895593137,9,33.026028141192,9,2.09095873015873,9,13.38,9,265.58,9,2.52833382529763,1,77.6597265716437,1,81.47,9,-99999,7.8994546,9,2.658,,,,,
2016-12-01T19:42:23Z,2016-12-01 11:42:23,1480621343,13.4243035457141,1,0.915359901533479,1,33.0262751438681,1,2.09730793650794,1,13.37,1,264.13,1,2.5806068349514,1,77.2548349750422,1,81,1,-99999,7.908242,1,2.66,,,,,
2016-12-01T19:52:27Z,2016-12-01 11:52:27,1480621947,13.4204906550304,9,0.915164245746293,9,33.021709221431,9,2.07826031746032,9,13.36,9,263.56,9,2.45690170323158,1,78.2164525169706,1,80.81,9,-99999,7.8774861,9,2.653,,,,,
2016-12-01T20:06:22Z,2016-12-01 12:06:22,1480622782,13.3815877318144,9,0.914503986868751,9,33.0288601830043,9,2.04016507936508,9,13.38,9,266.76,9,2.66613761104834,1,76.5968861305649,1,81.84,9,-99999,7.8950609,9,2.657,,,,,
2016-12-01T20:07:27Z,2016-12-01 12:07:27,1480622847,13.3915061424526,1,0.914675165304245,1,33.0271511714443,1,2.07826031746032,1,13.37,1,262.92,1,2.58388298851436,1,77.2295292502546,1,80.63,1,-99999,7.8862735,1,2.655,,,,,
2016-12-01T20:23:23Z,2016-12-01 12:23:23,1480623803,13.2876771814304,9,0.91281666383862,9,33.0423277659689,9,1.93857777777778,9,13.26,9,250.56,9,2.37634342059398,1,78.8490956366604,1,76.67,9,-99999,7.9038483,9,2.659,,,,,
2016-12-01T20:30:23Z,2016-12-01 12:30:23,1480624223,13.2479385813343,9,0.911960747721593,9,33.0423472305506,9,1.90048253968254,9,13.24,9,249.12,9,2.36992670611651,1,78.8997070862356,1,76.19,9,-99999,7.8950609,9,2.657,,,,,
2016-12-01T20:36:22Z,2016-12-01 12:36:22,1480624582,13.1178717518068,1,0.909637659660757,1,33.0615991114669,1,1.79889523809524,1,13.11,1,233.31,1,2.3988344015562,1,78.6719555631473,1,71.14,1,-99999,7.8950609,1,2.657,,,,,
2016-12-01T20:37:27Z,2016-12-01 12:37:27,1480624647,12.8578038821055,1,0.904844856879762,1,33.0940890755739,1,1.75445079365079,1,12.8,1,209.1,1,2.48281802103576,1,78.0140067186699,1,63.32,1,-99999,7.8730924,1,2.652,,,,,
2016-12-01T20:48:22Z,2016-12-01 12:48:22,1480625302,12.3503242184333,1,0.895430882717131,1,33.1547968863127,1,1.6592126984127,1,12.46,1,181.42,1,2.68597980601954,1,76.4450517818393,1,54.52,1,-99999,7.8115806,1,2.638,,,,,
2016-12-01T20:57:23Z,2016-12-01 12:57:23,1480625843,12.3201332319035,9,0.89481960694439,9,33.1562479433942,9,1.64016507936508,9,12.44,9,176.76,9,2.49904989360198,1,77.887478094732,1,53.09,9,-99999,7.7852184,9,2.632,,,,,
2016-12-01T21:07:27Z,2016-12-01 13:07:27,1480626447,12.2000180942918,9,0.892594587267884,9,33.1706966700984,9,1.60841904761905,9,12.31,9,166.69,9,2.2519541866277,1,79.8360189033764,1,49.92,9,-99999,7.7632499,9,2.627,,,,,
2016-12-01T21:26:23Z,2016-12-01 13:26:23,1480627583,12.3069690957919,9,0.894452816093688,9,33.1527929553747,9,1.61476825396825,9,12.38,9,175.47,9,2.46013757222006,1,78.1911467921831,1,52.63,9,-99999,7.7500688,9,2.624,,,,,
2016-12-01T21:27:28Z,2016-12-01 13:27:28,1480627648,12.2697867715156,9,0.893866019504215,9,33.1614395048031,9,1.60841904761905,9,12.32,9,165.01,9,2.75907323212068,1,75.8883258365124,1,49.43,9,-99999,7.7412814,9,2.622,,,,,
2016-12-01T22:12:28Z,2016-12-01 14:12:28,1480630348,12.4261329450201,9,0.896580054947417,9,33.135121144578,9,1.59572063492064,9,12.51,9,179.57,9,2.35710561623448,1,79.0009299853859,1,54.02,9,-99999,7.7500688,9,2.624,,,,,
2016-12-01T22:22:27Z,2016-12-01 14:22:27,1480630947,12.4810058167167,9,0.897435826390156,9,33.1219116768323,9,1.60206984126984,9,12.56,9,186.76,9,2.43427989133772,1,78.3935925904838,1,56.25,9,-99999,7.776431,9,2.63,,,,,
2016-12-01T22:32:28Z,2016-12-01 14:32:28,1480631548,12.4477779396989,9,0.896922363796269,9,33.1301041030295,9,1.58302222222222,9,12.52,9,184.16,9,2.57405774602302,1,77.3054464246174,1,55.42,9,-99999,7.776431,9,2.63,,,,,
2016-12-01T22:42:27Z,2016-12-01 14:42:27,1480632147,12.4060281985337,9,0.89633556265722,9,33.142809223078,9,1.57032380952381,9,12.48,9,177.72,9,2.5022994321961,1,77.8621723699444,1,53.43,9,-99999,7.776431,9,2.63,,,,,
2016-12-01T22:52:27Z,2016-12-01 14:52:27,1480632747,12.3967471924386,9,0.896091039257771,9,33.1409347599779,9,1.5576253968254,9,12.48,9,177.6,9,2.46013757222006,1,78.1911467921831,1,53.4,9,-99999,7.7588562,9,2.626,,,,,
2016-12-01T23:03:22Z,2016-12-01 15:03:22,1480633402,12.2620380358455,9,0.893670405131089,9,33.1602187239709,9,1.5576253968254,9,12.42,9,169.87,9,2.74574371794057,1,75.9895487356627,1,51.01,9,-99999,7.7500688,9,2.624,,,,,
2016-12-01T23:17:28Z,2016-12-01 15:17:28,1480634248,12.3487762705698,9,0.895137436351417,9,33.1440232810266,9,1.55127619047619,9,12.51,9,172.75,9,2.78244272088255,1,75.7111857629992,1,51.96,9,-99999,7.7544625,9,2.625,,,,,
2016-12-01T23:42:28Z,2016-12-01 15:42:28,1480635748,12.2845070714674,9,0.893670339873951,9,33.1403184989159,9,1.54492698412698,9,12.33,9,169.84,9,2.819276901748,1,75.4328227903357,1,50.89,9,-99999,7.7105255,9,2.615,,,,,
2016-12-02T00:06:23Z,2016-12-01 16:06:23,1480637183,12.4616891474154,9,0.896922323246756,9,33.1178281239881,9,1.54492698412698,9,12.53,9,182.5,9,2.54790419679208,1,77.5078922229181,1,54.93,9,-99999,7.7676436,9,2.628,,,,,
2016-12-02T00:07:27Z,2016-12-01 16:07:27,1480637247,12.4593707992289,9,0.896946792861234,9,33.1208427279097,9,1.54492698412698,9,12.6,9,184.18,9,2.60356248162461,1,77.0776949015291,1,55.52,9,-99999,7.7676436,9,2.628,,,,,
2016-12-02T00:22:27Z,2016-12-01 16:22:27,1480638147,12.3673494495721,9,0.895308566383674,9,33.1346608786733,9,1.53222857142857,9,12.46,9,175.03,9,2.62986219499461,1,76.8752491032284,1,52.6,9,-99999,7.7632499,9,2.627,,,,,
2016-12-02T00:36:23Z,2016-12-01 16:36:23,1480638983,12.506495898157,9,0.897704767829048,9,33.1104586941395,9,1.55127619047619,9,12.58,9,186.99,9,2.60684616568491,1,77.0523891767415,1,56.34,9,-99999,7.7852184,9,2.632,,,,,
2016-12-02T00:42:22Z,2016-12-01 16:42:22,1480639342,12.5682526658262,9,0.898805080659166,9,33.1012537602859,9,1.57032380952381,9,12.73,9,193.7,9,2.63974244715196,1,76.7993319288656,1,58.56,9,-99999,7.7940058,9,2.634,,,,,
2016-12-02T01:01:23Z,2016-12-01 17:01:23,1480640483,12.726263571045,9,0.901519205417047,9,33.0735735798438,9,1.60206984126984,9,12.77,9,200.65,9,2.61670369237556,1,76.9764720023787,1,60.72,9,-99999,7.8071869,9,2.637,,,,,
2016-12-02T01:02:27Z,2016-12-01 17:02:27,1480640547,12.7639808889117,9,0.90217940010816,9,33.0675127254311,9,1.60206984126984,9,12.84,9,205.64,9,2.57733175435515,1,77.2801406998298,1,62.32,9,-99999,7.8071869,9,2.637,,,,,
2016-12-02T01:13:22Z,2016-12-01 17:13:22,1480641202,12.8424314059421,1,0.903548717915075,1,33.0546768332232,1,1.62111746031746,1,12.86,1,208.65,1,2.67605378712598,1,76.5209689562021,1,63.26,1,-99999,7.8247617,1,2.641,,,,,
2016-12-02T01:22:23Z,2016-12-01 17:22:23,1480641743,12.8685626712744,9,0.903891038017251,9,33.0457301555514,9,1.62746666666667,9,12.88,9,211.82,9,2.65293132029421,1,76.6981090297152,1,64.26,9,-99999,7.8247617,9,2.641,,,,,
2016-12-02T01:32:28Z,2016-12-01 17:32:28,1480642348,13.0205516069591,9,0.906654190879322,9,33.0253784478901,9,1.72905396825397,9,13.02,9,227.29,9,3.03974737641971,1,73.7879506791424,1,69.16,9,-99999,7.8599113,9,2.649,,,,,
2016-12-02T01:42:27Z,2016-12-01 17:42:27,1480642947,13.1370138695543,9,0.909075091678387,9,33.0221080695762,9,1.82429206349206,9,13.12,9,242.38,9,3.01919139869984,1,73.9397850278679,1,73.92,9,-99999,7.8862735,9,2.655,,,,,
2016-12-02T01:52:27Z,2016-12-01 17:52:27,1480643547,13.2578752723031,9,0.91161831712698,9,33.0198490735914,9,1.90683174603175,9,13.18,9,251.13,9,2.98161483502707,1,74.2181480005314,1,76.7,9,-99999,7.908242,9,2.66,,,,,
