utc_time,pst_time,unix_time,temp,temp_flg,cond,cond_flg,sal,sal_flg,fluor,fluor_flg,otemp,otemp_flg,do2,do2_flg,ba,ba_flg,trans,trans_flg,osat,osat_flg,tide,ph,ph_flg,phrawv,co2,temp_raw,cond_raw,fluoro_raw,trans_raw
2016-09-01T09:08:08Z,2016-09-01 01:08:08,1472720888,12.1441543930769,1,0.891983390548469,1,33.194973326359,1,1.65286349206349,1,12.28,1,142.88,1,4.8919087910885,1,61.3122283588605,1,42.76,1,2.8,7.7808247,1,2.631,,,,,
2016-09-01T09:13:08Z,2016-09-01 01:13:08,1472721188,12.1635564296679,1,0.892276793796837,1,33.1898610450098,1,1.6592126984127,1,12.32,1,143.49,1,4.84250279646751,1,61.6158970563116,1,42.98,1,2.66,7.7720373,1,2.629,,,,,
2016-09-01T09:18:09Z,2016-09-01 01:18:09,1472721489,12.1472590707453,1,0.892007835845703,1,33.1932281974894,1,1.64651428571429,1,12.28,1,142.37,1,4.72004528911978,1,62.3750687999393,1,42.61,1,2.53,7.7720373,1,2.629,,,,,
2016-09-01T09:23:08Z,2016-09-01 01:23:08,1472721788,12.1138767579381,1,0.891396576457152,1,33.1975470742329,1,1.65286349206349,1,12.25,1,140.03,1,4.83429214350569,1,61.6665085058867,1,41.88,1,2.4,7.7676436,1,2.628,,,,,
2016-09-01T09:28:07Z,2016-09-01 01:28:07,1472722087,12.0967914389648,1,0.891054267697834,1,33.1985343912399,1,1.64016507936508,1,12.24,1,140.03,1,4.85483143004408,1,61.5399798819488,1,41.87,1,2.28,7.7720373,1,2.629,,,,,
2016-09-01T09:33:09Z,2016-09-01 01:33:09,1472722389,12.0462883468848,1,0.890100706110828,1,33.2038676523124,1,1.63381587301587,1,12.2,1,139.67,1,4.99979992256611,1,60.6542795143831,1,41.73,1,2.15,7.7676436,1,2.628,,,,,
2016-09-01T09:38:08Z,2016-09-01 01:38:08,1472722688,12.0478428175637,1,0.890076247656349,1,33.2014676316782,1,1.63381587301587,1,12.2,1,138.08,1,4.97063760957597,1,60.8314195878963,1,41.25,1,2.15,7.7588562,1,2.626,,,,,
2016-09-01T09:43:08Z,2016-09-01 01:43:08,1472722988,11.9980830648108,1,0.889147136726416,1,33.2071862736933,1,1.63381587301587,1,12.16,1,136.99,1,5.12152946009496,1,59.920413495543,1,40.88,1,2.02,7.7588562,1,2.626,,,,,
2016-09-01T09:48:09Z,2016-09-01 01:48:09,1472723289,12.0105262348987,1,0.88936720029717,1,33.2051800754865,1,1.62111746031746,1,12.15,1,137.29,1,5.08359250788665,1,60.1481650186313,1,40.96,1,1.9,7.7544625,1,2.625,,,,,
2016-09-01T09:53:08Z,2016-09-01 01:53:08,1472723588,11.9895271346696,1,0.888951538885951,1,33.2066335644753,1,1.63381587301587,1,12.15,1,137.29,1,5.1173071289677,1,59.9457192203306,1,40.96,1,1.78,7.7588562,1,2.626,,,,,
2016-09-01T09:58:08Z,2016-09-01 01:58:08,1472723888,11.948288812864,1,0.88819359365211,1,33.2118389459347,1,1.62111746031746,1,12.12,1,134.99,1,5.26187607511972,1,59.0853245775526,1,40.25,1,1.66,7.7544625,1,2.625,,,,,
2016-09-01T10:03:09Z,2016-09-01 02:03:09,1472724189,11.9490671136771,1,0.888144676562058,1,33.2091452501729,1,1.60841904761905,1,12.1,1,135.15,1,5.15537244417883,1,59.7179676972423,1,40.28,1,1.54,7.7500688,1,2.624,,,,,
2016-09-01T10:08:08Z,2016-09-01 02:08:08,1472724488,11.9272715007004,1,0.887704582773305,1,33.2102106968649,1,1.60841904761905,1,12.1,1,135.79,1,5.1469009544691,1,59.7685791468175,1,40.48,1,1.54,7.7500688,1,2.624,,,,,
2016-09-01T10:13:08Z,2016-09-01 02:13:08,1472724788,11.9078055379614,1,0.887362289889813,1,33.2133104905543,1,1.60206984126984,1,12.07,1,134.78,1,5.193583210051,1,59.490216174154,1,40.15,1,1.43,7.7500688,1,2.624,,,,,
2016-09-01T10:18:09Z,2016-09-01 02:18:09,1472725089,11.8906711222693,1,0.887019991116869,1,33.2143289854027,1,1.59572063492064,1,12.09,1,134.09,1,5.06677772709898,1,60.2493879177817,1,39.95,1,1.32,7.7500688,1,2.624,,,,,
2016-09-01T10:23:08Z,2016-09-01 02:23:08,1472725388,11.9023541221629,1,0.887142209335317,1,33.2090746533391,1,1.60841904761905,1,12.1,1,135.85,1,5.0416084505162,1,60.4012222665072,1,40.49,1,1.21,7.7588562,1,2.626,,,,,
2016-09-01T10:28:07Z,2016-09-01 02:28:07,1472725687,11.9233787304715,1,0.887533419382262,1,33.2065499773427,1,1.59572063492064,1,12.12,1,136.59,1,4.97479845112458,1,60.8061138631087,1,40.73,1,1.11,7.7500688,1,2.624,,,,,
2016-09-01T10:33:08Z,2016-09-01 02:33:08,1472725988,11.9155925565942,1,0.887411174384589,1,33.2084004727886,1,1.59572063492064,1,12.1,1,136.94,1,4.97479845112458,1,60.8061138631087,1,40.82,1,1.11,7.7544625,1,2.625,,,,,
2016-09-01T10:38:07Z,2016-09-01 02:38:07,1472726287,11.889113245231,1,0.886922182000746,1,33.211640026857,1,1.58937142857143,1,12.12,1,136.14,1,4.87129328753097,1,61.4387569827984,1,40.6,1,1.01,7.7544625,1,2.625,,,,,
2016-09-01T10:43:07Z,2016-09-01 02:43:07,1472726587,11.9568496577874,1,0.888169115323752,1,33.203186855736,1,1.58937142857143,1,12.14,1,136.06,1,4.94570885132989,1,60.9832539366218,1,40.59,1,0.92,7.7500688,1,2.624,,,,,
2016-09-01T10:48:08Z,2016-09-01 02:48:08,1472726888,11.9428404709045,1,0.887949073395271,1,33.2065120869205,1,1.58302222222222,1,12.16,1,137.15,1,4.94156009340849,1,61.0085596614094,1,40.93,1,0.83,7.7588562,1,2.626,,,,,
2016-09-01T10:58:06Z,2016-09-01 02:58:06,1472727486,12.7339625822717,1,0.904282728704688,1,33.1798356076369,1,1.72270476190476,1,12.77,1,151.69,1,4.9872913734277,1,60.7301966887459,1,45.9,1,0.66,7.8027932,1,2.636,,,,,
2016-09-01T11:03:08Z,2016-09-01 03:03:08,1472727788,13.13012328965,1,0.91249917789515,1,33.1668008818434,1,1.77349841269841,1,13.12,1,161.41,1,4.93326773765564,1,61.0591711109846,1,49.23,1,0.66,7.8291554,1,2.642,,,,,
2016-09-01T11:08:07Z,2016-09-01 03:08:07,1472728087,13.3365563699445,1,0.916925517952181,1,33.1655415780049,1,1.81159365079365,1,13.33,1,166.21,1,4.98312533160704,1,60.7555024135335,1,50.92,1,0.58,7.8511239,1,2.647,,,,,
2016-09-01T11:13:08Z,2016-09-01 03:13:08,1472728388,13.5545841190748,1,0.921547636228248,1,33.1618077295837,1,1.82429206349206,1,13.55,1,169.98,1,5.04999117254146,1,60.3506108169321,1,52.34,1,0.51,7.864305,1,2.65,,,,,
2016-09-01T11:18:08Z,2016-09-01 03:18:08,1472728688,13.5774163038615,1,0.921987839544296,1,33.1596434668716,1,1.82429206349206,1,13.63,1,171.19,1,5.29190149058064,1,58.9081845040394,1,52.8,1,0.45,7.864305,1,2.65,,,,,
2016-09-01T11:28:07Z,2016-09-01 03:28:07,1472729287,13.1155743578356,1,0.912450305206169,1,33.1775432079799,1,1.80524444444444,1,13.28,1,159.73,1,5.22340396693299,1,59.3130761006409,1,48.89,1,0.33,7.8511239,1,2.647,,,,,
2016-09-01T11:36:38Z,2016-09-01 03:36:38,1472729798,13.0006116597013,9,0.910127155527267,9,33.183950013507,9,1.75445079365079,9,13.19,9,155.8,9,5.24903558644419,1,59.1612417519153,1,47.59,9,0.28,7.8467302,9,2.646,,,,,
2016-09-01T11:38:07Z,2016-09-01 03:38:07,1472729887,13.0082815201213,1,0.909735821129936,1,33.1612911945316,1,1.71000634920635,1,13.17,1,165.94,1,5.05838092746546,1,60.2999993673569,1,50.67,1,0.24,7.8555176,1,2.648,,,,,
2016-09-01T11:43:07Z,2016-09-01 03:43:07,1472730187,13.0780399405868,1,0.911056322442302,1,33.1538489305133,1,1.71000634920635,1,13.16,1,167.15,1,4.96647849856757,1,60.8567253126839,1,51.03,1,0.24,7.8599113,1,2.649,,,,,
2016-09-01T11:48:07Z,2016-09-01 03:48:07,1472730487,13.1630390385134,1,0.912865949538856,1,33.1528926276436,1,1.72270476190476,1,13.23,1,168.43,1,5.0457989331535,1,60.3759165417197,1,51.49,1,0.2,7.8686987,1,2.651,,,,,
2016-09-01T11:53:06Z,2016-09-01 03:53:06,1472730786,13.1890548668688,1,0.913452865165771,1,33.1539281232372,1,1.72270476190476,1,13.29,1,169.92,1,5.07938616128898,1,60.1734707434189,1,52.02,1,0.17,7.8774861,1,2.653,,,,,
2016-09-01T12:03:07Z,2016-09-01 04:03:07,1472731387,13.2020592810151,1,0.913697407631228,1,33.1524682450582,1,1.72270476190476,1,13.3,1,174.44,1,4.93326773765564,1,61.0591711109846,1,53.42,1,0.12,7.8730924,1,2.652,,,,,
2016-09-01T12:08:06Z,2016-09-01 04:08:06,1472731686,13.2563466392101,1,0.91487124145078,1,33.1525518153046,1,1.71635555555556,1,13.36,1,175.78,1,4.95401153440359,1,60.9326424870466,1,53.9,1,0.11,7.8774861,1,2.653,,,,,
2016-09-01T12:13:06Z,2016-09-01 04:13:06,1472731986,13.0519842171259,1,0.910542789531568,1,33.1558053440304,1,1.69095873015873,1,13.2,1,171.69,1,4.88365748897752,1,61.3628398084357,1,52.46,1,0.11,7.8599113,1,2.649,,,,,
2016-09-01T12:18:07Z,2016-09-01 04:18:07,1472732287,13.0956605581115,1,0.911300847133448,1,33.1483580381684,1,1.69095873015873,1,13.2,1,172.18,1,4.77700556290333,1,62.020788652913,1,52.61,1,0.1,7.8686987,1,2.651,,,,,
2016-09-01T12:23:06Z,2016-09-01 04:23:06,1472732586,13.0558165290789,1,0.910567235768811,1,33.1534444301237,1,1.69730793650794,1,13.18,1,171.06,1,4.97063760957597,1,60.8314195878963,1,52.24,1,0.1,7.864305,1,2.65,,,,,
2016-09-01T12:33:07Z,2016-09-01 04:33:07,1472733187,13.2609324418553,1,0.914969061187908,1,33.1525039755828,1,1.72905396825397,1,13.29,1,175.09,1,5.00397291833683,1,60.6289737895956,1,53.6,1,0.12,7.8730924,1,2.652,,,,,
2016-09-01T12:38:06Z,2016-09-01 04:38:06,1472733486,13.445652035735,1,0.91912649230843,1,33.1592087386142,1,1.75445079365079,1,13.48,1,175.35,1,5.02068233714445,1,60.5277508904452,1,53.91,1,0.13,7.8818798,1,2.654,,,,,
2016-09-01T12:43:06Z,2016-09-01 04:43:06,1472733786,13.2907330954535,1,0.915531515764748,1,33.1492342840051,1,1.71635555555556,1,13.41,1,176.58,1,4.9789610246541,1,60.7808081383211,1,54.2,1,0.13,7.8818798,1,2.654,,,,,
2016-09-01T12:48:07Z,2016-09-01 04:48:07,1472734087,13.4105762024066,1,0.918343908696524,1,33.1582328846203,1,1.76714920634921,1,13.44,1,177.11,1,4.96232111666048,1,60.8820310374715,1,54.4,1,0.15,7.8818798,1,2.654,,,,,
2016-09-01T12:53:06Z,2016-09-01 04:53:06,1472734386,13.5629567525868,1,0.921645449190568,1,33.1584622984728,1,1.76714920634921,1,13.6,1,176.15,1,4.96232111666048,1,60.8820310374715,1,54.29,1,0.18,7.8862735,1,2.655,,,,,
2016-09-01T13:03:07Z,2016-09-01 05:03:07,1472734987,13.338083314275,1,0.916534174841046,1,33.1484306650708,1,1.72270476190476,1,13.49,1,178.62,1,4.87953438966786,1,61.3881455332233,1,54.93,1,0.25,7.8774861,1,2.653,,,,,
2016-09-01T13:08:06Z,2016-09-01 05:08:06,1472735286,13.3739572631589,1,0.917316746134873,1,33.1487370659501,1,1.74175238095238,1,13.45,1,179.47,1,4.83018934369759,1,61.6918142306743,1,55.14,1,0.3,7.8730924,1,2.652,,,,,
2016-09-01T13:13:06Z,2016-09-01 05:13:06,1472735586,13.583503675967,1,0.922012280884028,1,33.1553402263054,1,1.77349841269841,1,13.61,1,180.54,1,4.97479845112458,1,60.8061138631087,1,55.67,1,0.3,7.8862735,1,2.655,,,,,
2016-09-01T13:18:07Z,2016-09-01 05:18:07,1472735887,13.6451096435063,1,0.92323508056037,1,33.150902986717,1,1.77984761904762,1,13.7,1,181.97,1,4.99145915156219,1,60.7048909639583,1,56.22,1,0.35,7.8862735,1,2.655,,,,,
2016-09-01T13:23:06Z,2016-09-01 05:23:06,1472736186,13.6542320184528,1,0.92350411117974,1,33.1537663568932,1,1.77349841269841,1,13.71,1,182.53,1,4.84661065238883,1,61.590591331524,1,56.41,1,0.41,7.8906672,1,2.656,,,,,
2016-09-01T13:33:07Z,2016-09-01 05:33:07,1472736787,13.4784250072231,1,0.919566658494961,1,33.1484140240493,1,1.73540317460317,1,13.67,1,180.39,1,4.97063760957597,1,60.8314195878963,1,55.7,1,0.53,7.8862735,1,2.655,,,,,
2016-09-01T13:38:06Z,2016-09-01 05:38:06,1472737086,13.3289211664267,1,0.916265157511164,1,33.145562162313,1,1.72270476190476,1,13.48,1,179.98,1,5.02486405806716,1,60.5024451656576,1,55.34,1,0.6,7.8774861,1,2.653,,,,,
2016-09-01T13:43:06Z,2016-09-01 05:43:06,1472737386,13.280800904257,1,0.915238044223913,1,33.1460439150947,1,1.72270476190476,1,13.41,1,178.71,1,4.94570885132989,1,60.9832539366218,1,54.85,1,0.6,7.8730924,1,2.652,,,,,
2016-09-01T13:48:07Z,2016-09-01 05:48:07,1472737687,13.2318841274883,1,0.914235406747923,1,33.1481594678054,1,1.71000634920635,1,13.36,1,176.77,1,5.10886781137635,1,59.9963306699058,1,54.2,1,0.68,7.8555176,1,2.648,,,,,
2016-09-01T13:53:06Z,2016-09-01 05:53:06,1472737986,13.2058836648663,1,0.913697396275139,1,33.1491297885435,1,1.71000634920635,1,13.33,1,174.92,1,5.09622217412154,1,60.0722478442686,1,53.6,1,0.76,7.864305,1,2.65,,,,,
2016-09-01T14:08:13Z,2016-09-01 06:08:13,1472738893,13.1079158518058,9,0.911545388129171,9,33.1475593121813,9,1.69730793650794,9,13.34,9,177.49,9,5.1173071289677,1,59.9457192203306,1,54.39,9,0.93,7.8555176,9,2.648,,,,,
2016-09-01T14:13:08Z,2016-09-01 06:13:08,1472739188,13.1308889419947,9,0.912132307316448,9,33.151267388171,9,1.68460952380952,9,13.24,9,172.38,9,5.07518158328257,1,60.1987764682065,1,52.72,9,1.02,7.8555176,9,2.648,,,,,
2016-09-01T14:18:08Z,2016-09-01 06:18:08,1472739488,13.1500276221487,1,0.912548034714753,1,33.1513853935721,1,1.70365714285714,1,13.21,1,168.99,1,5.21487467255615,1,59.363687550216,1,51.65,1,1.11,7.8555176,1,2.648,,,,,
2016-09-01T14:23:06Z,2016-09-01 06:23:06,1472739786,13.1676307455298,1,0.913061599919407,1,33.1568025648315,1,1.71635555555556,1,13.28,1,168.57,1,5.10465082190693,1,60.0216363946934,1,51.59,1,1.21,7.8599113,1,2.649,,,,,
2016-09-01T14:28:07Z,2016-09-01 06:28:07,1472740087,13.1209348304661,1,0.912058963277738,1,33.1569950674382,1,1.71000634920635,1,13.25,1,166.84,1,5.21913841038381,1,59.3383818254285,1,51.03,1,1.31,7.8511239,1,2.647,,,,,
2016-09-01T14:38:08Z,2016-09-01 06:38:08,1472740688,13.1262949065791,9,0.912181236652776,9,33.1572647614169,9,1.71635555555556,9,13.26,9,166.97,9,5.185079301993,1,59.5408276237292,1,51.08,9,1.41,7.8555176,9,2.648,,,,,
2016-09-01T14:43:07Z,2016-09-01 06:43:07,1472740987,13.1308889419947,1,0.912279054521445,1,33.1572128827335,1,1.71635555555556,1,13.26,1,166.3,1,5.05418517015364,1,60.3253050921445,1,50.88,1,1.52,7.8511239,1,2.647,,,,,
2016-09-01T14:48:07Z,2016-09-01 06:48:07,1472741287,13.1683960017555,1,0.913037131807675,1,33.1551801708748,1,1.71635555555556,1,13.29,1,168.5,1,5.22340396693299,1,59.3130761006409,1,51.58,1,1.63,7.8555176,1,2.648,,,,,
2016-09-01T14:53:06Z,2016-09-01 06:53:06,1472741586,13.0826370366418,1,0.911276427996945,1,33.1587561755394,1,1.70365714285714,1,13.23,1,167.82,1,5.16809315011236,1,59.6420505228795,1,51.31,1,1.74,7.8467302,1,2.646,,,,,
2016-09-01T14:58:06Z,2016-09-01 06:58:06,1472741886,13.1569163099973,1,0.912743677839427,1,33.153290160308,1,1.71000634920635,1,13.27,1,170.33,1,5.17658261943617,1,59.5914390733044,1,52.12,1,1.85,7.8511239,1,2.647,,,,,
2016-09-01T15:08:07Z,2016-09-01 07:08:07,1472742487,13.0381862147053,9,0.910249339756035,9,33.1559674090555,9,1.68460952380952,9,13.25,9,165.31,9,5.26187607511972,1,59.0853245775526,1,50.56,9,1.96,7.8335491,9,2.643,,,,,
2016-09-01T15:13:07Z,2016-09-01 07:13:07,1472742787,13.0366529410284,9,0.910249344291744,9,33.1573095706611,9,1.69730793650794,9,13.22,9,164.02,9,5.48710496815394,1,57.7694268885979,1,50.14,9,2.07,7.8335491,9,2.643,,,,,
2016-09-01T15:18:07Z,2016-09-01 07:18:07,1472743087,12.9714587765231,1,0.908831007821207,1,33.1567674655993,1,1.67191111111111,1,13.17,1,163.62,1,5.36087144318414,1,58.503292907438,1,49.96,1,2.19,7.8291554,1,2.642,,,,,
2016-09-01T15:23:06Z,2016-09-01 07:23:06,1472743386,13.0535171662417,1,0.91051832742197,1,33.1534711818593,1,1.6655619047619,1,13.21,1,163.22,1,5.23621156444185,1,59.2371589262781,1,49.88,1,2.3,7.8247617,1,2.641,,,,,
2016-09-01T15:28:06Z,2016-09-01 07:28:06,1472743686,13.0826370366418,1,0.911203054902234,1,33.1557801115035,1,1.68460952380952,1,13.21,1,167.12,1,5.15961088178466,1,59.6926619724547,1,51.08,1,2.42,7.8335491,1,2.643,,,,,
2016-09-01T15:38:07Z,2016-09-01 07:38:07,1472744287,13.215061363243,9,0.914064241433344,9,33.1559552666679,9,1.71000634920635,9,13.37,9,168.08,9,5.46085662641439,1,57.9212612373234,1,51.54,9,2.53,7.8379428,9,2.644,,,,,
2016-09-01T15:43:06Z,2016-09-01 07:43:06,1472744586,13.2532892763817,1,0.914920167219247,1,33.1571951858006,1,1.71635555555556,1,13.38,1,168.64,1,5.37818851434691,1,58.4020700082876,1,51.73,1,2.65,7.8423365,1,2.645,,,,,
2016-09-01T15:48:07Z,2016-09-01 07:48:07,1472744887,13.270103177568,1,0.915262534444391,1,33.1563597963198,1,1.70365714285714,1,13.43,1,169.59,1,5.26615990458601,1,59.060018852765,1,52.08,1,2.76,7.8467302,1,2.646,,,,,
2016-09-01T15:53:06Z,2016-09-01 07:53:06,1472745186,13.28920515453,1,0.915678271089161,1,33.1564903371476,1,1.72905396825397,1,13.41,1,169.27,1,5.37385643436095,1,58.4273757330752,1,51.96,1,2.87,7.8423365,1,2.645,,,,,
2016-09-01T15:58:06Z,2016-09-01 07:58:06,1472745486,13.5888297086263,1,0.922207941714248,1,33.1585632958955,1,1.79254603174603,1,13.62,1,170.71,1,5.47834786339353,1,57.820038338173,1,52.64,1,2.99,7.8599113,1,2.649,,,,,
2016-09-01T16:03:07Z,2016-09-01 08:03:07,1472745787,13.8675215290118,1,0.928175376603647,1,33.1557310550012,1,1.83699047619048,1,13.88,1,173.19,1,5.56185161842025,1,57.3392295672088,1,53.72,1,2.99,7.8818798,1,2.654,,,,,
2016-09-01T16:08:06Z,2016-09-01 08:08:06,1472746086,13.9417605968283,1,0.929814033660596,1,33.15681445838,1,1.82429206349206,1,13.99,1,180.51,1,5.40422047892747,1,58.2502356595621,1,56.13,1,3.1,7.8906672,1,2.656,,,,,
2016-09-01T16:13:06Z,2016-09-01 08:13:06,1472746386,13.8030692134778,1,0.926805780989091,1,33.1568444713413,1,1.82429206349206,1,13.86,1,175.07,1,5.49586974832466,1,57.7188154390227,1,54.28,1,3.21,7.8818798,1,2.654,,,,,
2016-09-01T16:18:07Z,2016-09-01 08:18:07,1472746687,13.9326741586484,1,0.929569451961454,1,33.1549284013103,1,1.83064126984127,1,14.02,1,175.29,1,5.53540660419859,1,57.4910639159344,1,54.53,1,3.31,7.8862735,1,2.655,,,,,
2016-09-01T16:23:06Z,2016-09-01 08:23:06,1472746986,14.2952523825811,1,0.937347121922696,1,33.1510283733022,1,1.93857777777778,1,14.25,1,181.61,1,5.52221027614075,1,57.5669810902972,1,56.78,1,3.42,7.9170294,1,2.662,,,,,
2016-09-01T16:28:06Z,2016-09-01 08:28:06,1472747286,14.3434605084632,1,0.938374392610878,1,33.1501791331353,1,1.91318095238095,1,14.39,1,187.7,1,5.53540660419859,1,57.4910639159344,1,58.88,1,3.52,7.9170294,1,2.662,,,,,
2016-09-01T16:33:07Z,2016-09-01 08:33:07,1472747587,14.156476712936,1,0.934363182545703,1,33.1523440924268,1,1.91953015873016,1,14.23,1,181.95,1,5.51781536713253,1,57.5922868150847,1,56.87,1,3.62,7.9038483,1,2.659,,,,,
2016-09-01T16:38:06Z,2016-09-01 08:38:06,1472747886,14.2447504322241,1,0.936246479317092,1,33.1509371666918,1,1.90048253968254,1,14.33,1,183.33,1,5.54421384079301,1,57.4404524663592,1,57.42,1,3.62,7.908242,1,2.66,,,,,
2016-09-01T16:43:06Z,2016-09-01 08:43:06,1472748186,14.2952523825811,1,0.937273735234054,1,33.1481329154406,1,1.93857777777778,1,14.3,1,180.58,1,5.56185161842025,1,57.3392295672088,1,56.53,1,3.71,7.908242,1,2.66,,,,,
2016-09-01T16:48:07Z,2016-09-01 08:48:07,1472748487,14.1315597041189,1,0.933874024589981,1,33.1544141862983,1,1.90048253968254,1,14.29,1,179.99,1,5.69960953379334,1,56.5547520987936,1,56.34,1,3.81,7.8950609,1,2.657,,,,,
2016-09-01T16:53:07Z,2016-09-01 08:53:07,1472748787,14.0265128195169,1,0.931623890209851,1,33.1556654659775,1,1.8560380952381,1,14.18,1,177.03,1,5.55302884096713,1,57.389841016784,1,55.27,1,3.9,7.8818798,1,2.654,,,,,
2016-09-01T16:58:07Z,2016-09-01 08:58:07,1472749087,13.8629738231107,1,0.928102008382766,1,33.1567375090443,1,1.83064126984127,1,14.03,1,173.92,1,5.61051652891753,1,57.0608665945454,1,54.13,1,3.98,7.8686987,1,2.651,,,,,
2016-09-01T17:03:08Z,2016-09-01 09:03:08,1472749388,13.4121015909026,1,0.918197150569651,1,33.1509977595702,1,1.74175238095238,1,13.73,1,170.25,1,5.57952056014208,1,57.2380066680585,1,52.64,1,3.98,7.8423365,1,2.645,,,,,
2016-09-01T17:08:06Z,2016-09-01 09:08:06,1472749686,13.3411371065767,1,0.916729834883862,1,33.153660084136,1,1.72905396825397,1,13.59,1,164.93,1,5.62827174251636,1,56.959643695395,1,50.83,1,4.06,7.8291554,1,2.642,,,,,
2016-09-01T17:13:06Z,2016-09-01 09:13:06,1472749986,13.3067745329608,1,0.915996179346694,1,33.1540065988525,1,1.72270476190476,1,13.52,1,160.76,1,5.62827174251636,1,56.959643695395,1,49.46,1,4.14,7.8247617,1,2.641,,,,,
2016-09-01T17:18:07Z,2016-09-01 09:18:07,1472750287,13.1913499329778,1,0.913550690731661,1,33.1558823061922,1,1.71000634920635,1,13.41,1,158.95,1,5.56185161842025,1,57.3392295672088,1,48.8,1,4.22,7.8115806,1,2.638,,,,,
2016-09-01T17:23:06Z,2016-09-01 09:23:06,1472750586,13.1010225041826,1,0.911594324061908,1,33.1555692335776,1,1.69095873015873,1,13.34,1,157.54,1,5.60165072992733,1,57.1114780441205,1,48.28,1,4.28,7.8071869,1,2.637,,,,,
2016-09-01T17:28:07Z,2016-09-01 09:28:07,1472750887,13.023618803789,1,0.909784698457616,1,33.1498122820725,1,1.68460952380952,1,13.27,1,153.32,1,5.60608264689257,1,57.0861723193329,1,46.92,1,4.35,7.7983995,1,2.635,,,,,
2016-09-01T17:33:07Z,2016-09-01 09:33:07,1472751187,12.938455819418,1,0.908097388949794,1,33.1558461123123,1,1.6655619047619,1,13.19,1,152.91,1,5.58394267787784,1,57.2127009432709,1,46.71,1,4.35,7.7852184,1,2.632,,,,,
2016-09-01T17:38:06Z,2016-09-01 09:38:06,1472751486,12.8262867875908,1,0.905823231380174,1,33.1615587139036,1,1.67191111111111,1,13.09,1,149.6,1,5.73098056195923,1,56.3776120252804,1,45.59,1,4.41,7.776431,1,2.63,,,,,
